Driver,DriverNumber,Team,LapNumber,Stint,TyreLife,Compound,LapTime,LapTime_s,TrackStatus,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,SpeedI1,SpeedI2,SpeedFL,SpeedST,compound_order
RUS,63,Mercedes,70.0,3.0,2.0,HARD,0 days 00:01:14.303000,74.303,1,,,0 days 00:00:19.488000,0 days 00:00:35.161000,0 days 00:00:19.654000,208.0,197.0,259.0,278.0,2.0
RUS,63,Mercedes,71.0,3.0,3.0,HARD,0 days 00:01:14.053000,74.053,1,,,0 days 00:00:19.419000,0 days 00:00:35.042000,0 days 00:00:19.592000,210.0,197.0,260.0,278.0,2.0
RUS,63,Mercedes,72.0,3.0,4.0,HARD,0 days 00:01:13.865000,73.865,1,,,0 days 00:00:19.322000,0 days 00:00:34.965000,0 days 00:00:19.578000,209.0,199.0,260.0,279.0,2.0
RUS,63,Mercedes,73.0,3.0,5.0,HARD,0 days 00:01:13.596000,73.596,1,,,0 days 00:00:19.296000,0 days 00:00:34.733000,0 days 00:00:19.567000,213.0,200.0,259.0,280.0,2.0
RUS,63,Mercedes,74.0,3.0,6.0,HARD,0 days 00:01:13.405000,73.405,1,,,0 days 00:00:19.211000,0 days 00:00:34.690000,0 days 00:00:19.504000,211.0,202.0,259.0,279.0,2.0
RUS,63,Mercedes,75.0,3.0,7.0,HARD,0 days 00:01:13.773000,73.773,1,,,0 days 00:00:19.292000,0 days 00:00:34.746000,0 days 00:00:19.735000,212.0,198.0,261.0,280.0,2.0
RUS,63,Mercedes,76.0,3.0,8.0,HARD,0 days 00:01:14.490000,74.49,1,,,0 days 00:00:19.412000,0 days 00:00:35.040000,0 days 00:00:20.038000,210.0,195.0,258.0,281.0,2.0
PIA,81,McLaren,1.0,1.0,1.0,MEDIUM,0 days 00:01:26.141000,86.141,12,,,,0 days 00:00:38.340000,0 days 00:00:21.619000,176.0,177.0,255.0,270.0,1.0
PIA,81,McLaren,2.0,1.0,2.0,MEDIUM,0 days 00:01:46.466000,106.466,16,,,0 days 00:00:34.039000,0 days 00:00:45.860000,0 days 00:00:26.567000,91.0,169.0,237.0,251.0,1.0
PIA,81,McLaren,3.0,1.0,3.0,MEDIUM,0 days 00:01:48.176000,108.176,6,,,0 days 00:00:31.667000,0 days 00:00:47.650000,0 days 00:00:28.859000,142.0,134.0,235.0,248.0,1.0
PIA,81,McLaren,4.0,1.0,4.0,MEDIUM,0 days 00:01:40.676000,100.676,671,,,0 days 00:00:31.527000,0 days 00:00:47.809000,0 days 00:00:21.340000,118.0,120.0,256.0,249.0,1.0
PIA,81,McLaren,5.0,1.0,5.0,MEDIUM,0 days 00:01:20.048000,80.048,1,,,0 days 00:00:20.991000,0 days 00:00:37.756000,0 days 00:00:21.301000,183.0,182.0,255.0,272.0,1.0
PIA,81,McLaren,6.0,1.0,6.0,MEDIUM,0 days 00:01:19.793000,79.793,1,,,0 days 00:00:20.928000,0 days 00:00:37.577000,0 days 00:00:21.288000,193.0,183.0,255.0,273.0,1.0
PIA,81,McLaren,7.0,1.0,7.0,MEDIUM,0 days 00:01:19.261000,79.261,1,,,0 days 00:00:20.688000,0 days 00:00:37.373000,0 days 00:00:21.200000,189.0,184.0,255.0,274.0,1.0
PIA,81,McLaren,8.0,1.0,8.0,MEDIUM,0 days 00:01:18.029000,78.029,12,,,0 days 00:00:20.392000,0 days 00:00:36.990000,0 days 00:00:20.647000,194.0,189.0,256.0,273.0,1.0
PIA,81,McLaren,9.0,1.0,9.0,MEDIUM,0 days 00:01:22.281000,82.281,2,,,0 days 00:00:20.243000,0 days 00:00:40.930000,0 days 00:00:21.108000,191.0,183.0,255.0,245.0,1.0
PIA,81,McLaren,10.0,1.0,10.0,MEDIUM,0 days 00:01:19.160000,79.16,2,,,0 days 00:00:20.161000,0 days 00:00:38.417000,0 days 00:00:20.582000,196.0,183.0,258.0,270.0,1.0
PIA,81,McLaren,11.0,1.0,11.0,MEDIUM,0 days 00:01:17.335000,77.335,21,,,0 days 00:00:19.958000,0 days 00:00:36.973000,0 days 00:00:20.404000,201.0,185.0,258.0,273.0,1.0
PIA,81,McLaren,12.0,1.0,12.0,MEDIUM,0 days 00:01:17.393000,77.393,1,,,0 days 00:00:20.349000,0 days 00:00:36.354000,0 days 00:00:20.690000,192.0,190.0,258.0,277.0,1.0
PIA,81,McLaren,13.0,1.0,13.0,MEDIUM,0 days 00:01:16.748000,76.748,1,,,0 days 00:00:20.083000,0 days 00:00:36.218000,0 days 00:00:20.447000,191.0,192.0,257.0,276.0,1.0
PIA,81,McLaren,14.0,1.0,14.0,MEDIUM,0 days 00:01:16.412000,76.412,1,,,0 days 00:00:19.907000,0 days 00:00:36.040000,0 days 00:00:20.465000,199.0,190.0,256.0,277.0,1.0
PIA,81,McLaren,15.0,1.0,15.0,MEDIUM,0 days 00:01:15.522000,75.522,1,,,0 days 00:00:19.659000,0 days 00:00:35.481000,0 days 00:00:20.382000,203.0,194.0,257.0,277.0,1.0
PIA,81,McLaren,16.0,1.0,16.0,MEDIUM,0 days 00:01:15.643000,75.643,1,,,0 days 00:00:19.859000,0 days 00:00:35.629000,0 days 00:00:20.155000,205.0,194.0,256.0,276.0,1.0
PIA,81,McLaren,17.0,1.0,17.0,MEDIUM,0 days 00:01:15.457000,75.457,1,,,0 days 00:00:19.901000,0 days 00:00:35.528000,0 days 00:00:20.028000,201.0,195.0,256.0,276.0,1.0
PIA,81,McLaren,18.0,1.0,18.0,MEDIUM,0 days 00:01:14.934000,74.934,1,,,0 days 00:00:19.613000,0 days 00:00:35.306000,0 days 00:00:20.015000,205.0,198.0,258.0,277.0,1.0
PIA,81,McLaren,19.0,1.0,19.0,MEDIUM,0 days 00:01:15.049000,75.049,1,,,0 days 00:00:19.742000,0 days 00:00:35.276000,0 days 00:00:20.031000,202.0,196.0,257.0,279.0,1.0
PIA,81,McLaren,20.0,1.0,20.0,MEDIUM,0 days 00:01:33.720000,93.72,1,,0 days 01:23:22.299000,0 days 00:00:19.728000,0 days 00:00:35.365000,0 days 00:00:38.627000,,196.0,,279.0,1.0
PIA,81,McLaren,21.0,2.0,1.0,HARD,0 days 00:01:18.014000,78.014,1,0 days 01:23:48.158000,,0 days 00:00:22.592000,0 days 00:00:35.549000,0 days 00:00:19.873000,200.0,193.0,257.0,275.0,2.0
PIA,81,McLaren,22.0,2.0,2.0,HARD,0 days 00:01:13.818000,73.818,1,,,0 days 00:00:19.471000,0 days 00:00:34.823000,0 days 00:00:19.524000,207.0,200.0,258.0,277.0,2.0
PIA,81,McLaren,23.0,2.0,3.0,HARD,0 days 00:01:17.790000,77.79,1,,,0 days 00:00:20.336000,0 days 00:00:37.090000,0 days 00:00:20.364000,180.0,189.0,259.0,278.0,2.0
PIA,81,McLaren,24.0,2.0,4.0,HARD,0 days 00:01:15.487000,75.487,1,,,0 days 00:00:19.596000,0 days 00:00:35.585000,0 days 00:00:20.306000,203.0,191.0,258.0,279.0,2.0
PIA,81,McLaren,25.0,2.0,5.0,HARD,0 days 00:01:14.940000,74.94,1,,,0 days 00:00:19.572000,0 days 00:00:35.376000,0 days 00:00:19.992000,205.0,195.0,258.0,280.0,2.0
PIA,81,McLaren,26.0,2.0,6.0,HARD,0 days 00:01:14.960000,74.96,1,,,0 days 00:00:19.673000,0 days 00:00:35.504000,0 days 00:00:19.783000,199.0,198.0,259.0,280.0,2.0
PIA,81,McLaren,27.0,2.0,7.0,HARD,0 days 00:01:14.772000,74.772,1,,,0 days 00:00:19.462000,0 days 00:00:35.412000,0 days 00:00:19.898000,204.0,197.0,259.0,280.0,2.0
PIA,81,McLaren,28.0,2.0,8.0,HARD,0 days 00:01:15.556000,75.556,1,,,0 days 00:00:19.964000,0 days 00:00:35.538000,0 days 00:00:20.054000,200.0,198.0,258.0,283.0,2.0
PIA,81,McLaren,29.0,2.0,9.0,HARD,0 days 00:01:14.736000,74.736,1,,,0 days 00:00:19.660000,0 days 00:00:35.330000,0 days 00:00:19.746000,204.0,199.0,259.0,281.0,2.0
PIA,81,McLaren,30.0,2.0,10.0,HARD,0 days 00:01:14.868000,74.868,1,,,0 days 00:00:19.704000,0 days 00:00:35.311000,0 days 00:00:19.853000,,197.0,261.0,282.0,2.0
PIA,81,McLaren,31.0,2.0,11.0,HARD,0 days 00:01:15.735000,75.735,1,,,0 days 00:00:19.918000,0 days 00:00:35.658000,0 days 00:00:20.159000,200.0,192.0,262.0,283.0,2.0
PIA,81,McLaren,32.0,2.0,12.0,HARD,0 days 00:01:16.822000,76.822,1,,,0 days 00:00:20.047000,0 days 00:00:36.224000,0 days 00:00:20.551000,197.0,190.0,269.0,284.0,2.0
PIA,81,McLaren,33.0,2.0,13.0,HARD,0 days 00:01:16.325000,76.325,1,,,0 days 00:00:20.313000,0 days 00:00:35.811000,0 days 00:00:20.201000,200.0,195.0,262.0,283.0,2.0
PIA,81,McLaren,34.0,2.0,14.0,HARD,0 days 00:01:15.947000,75.947,1,,,0 days 00:00:19.905000,0 days 00:00:36.040000,0 days 00:00:20.002000,202.0,196.0,261.0,281.0,2.0
PIA,81,McLaren,35.0,2.0,15.0,HARD,0 days 00:01:14.819000,74.819,1,,,0 days 00:00:19.711000,0 days 00:00:35.286000,0 days 00:00:19.822000,207.0,200.0,260.0,279.0,2.0
PIA,81,McLaren,36.0,2.0,16.0,HARD,0 days 00:01:15.107000,75.107,1,,,0 days 00:00:19.733000,0 days 00:00:35.397000,0 days 00:00:19.977000,204.0,198.0,261.0,280.0,2.0
PIA,81,McLaren,37.0,2.0,17.0,HARD,0 days 00:01:15.396000,75.396,1,,,0 days 00:00:19.961000,0 days 00:00:35.652000,0 days 00:00:19.783000,201.0,198.0,259.0,278.0,2.0
PIA,81,McLaren,38.0,2.0,18.0,HARD,0 days 00:01:14.475000,74.475,12,,,0 days 00:00:19.590000,0 days 00:00:35.123000,0 days 00:00:19.762000,208.0,199.0,258.0,279.0,2.0
PIA,81,McLaren,39.0,2.0,19.0,HARD,0 days 00:01:14.594000,74.594,1,,,0 days 00:00:19.719000,0 days 00:00:35.247000,0 days 00:00:19.628000,205.0,201.0,259.0,278.0,2.0
PIA,81,McLaren,40.0,2.0,20.0,HARD,0 days 00:01:14.344000,74.344,1,,,0 days 00:00:19.545000,0 days 00:00:35.107000,0 days 00:00:19.692000,209.0,200.0,258.0,279.0,2.0
PIA,81,McLaren,41.0,2.0,21.0,HARD,0 days 00:01:14.297000,74.297,1,,,0 days 00:00:19.593000,0 days 00:00:35.043000,0 days 00:00:19.661000,210.0,200.0,260.0,279.0,2.0
PIA,81,McLaren,42.0,2.0,22.0,HARD,0 days 00:01:14.137000,74.137,1,,,0 days 00:00:19.549000,0 days 00:00:34.932000,0 days 00:00:19.656000,209.0,201.0,260.0,280.0,2.0
PIA,81,McLaren,43.0,2.0,23.0,HARD,0 days 00:01:15.181000,75.181,1,,,0 days 00:00:19.945000,0 days 00:00:35.430000,0 days 00:00:19.806000,205.0,199.0,261.0,280.0,2.0
PIA,81,McLaren,44.0,2.0,24.0,HARD,0 days 00:01:14.676000,74.676,1,,,0 days 00:00:19.592000,0 days 00:00:35.189000,0 days 00:00:19.895000,207.0,201.0,261.0,281.0,2.0
PIA,81,McLaren,45.0,2.0,25.0,HARD,0 days 00:01:15.124000,75.124,1,,,0 days 00:00:19.641000,0 days 00:00:35.314000,0 days 00:00:20.169000,203.0,196.0,261.0,282.0,2.0
PIA,81,McLaren,46.0,2.0,26.0,HARD,0 days 00:01:14.875000,74.875,1,,,0 days 00:00:19.650000,0 days 00:00:35.224000,0 days 00:00:20.001000,210.0,197.0,268.0,281.0,2.0
PIA,81,McLaren,47.0,2.0,27.0,HARD,0 days 00:01:14.092000,74.092,1,,,0 days 00:00:19.437000,0 days 00:00:34.965000,0 days 00:00:19.690000,,200.0,260.0,281.0,2.0
PIA,81,McLaren,48.0,2.0,28.0,HARD,0 days 00:01:31.028000,91.028,1,,0 days 01:58:46.120000,0 days 00:00:19.507000,0 days 00:00:35.054000,0 days 00:00:36.467000,208.0,200.0,,282.0,2.0
PIA,81,McLaren,49.0,3.0,1.0,HARD,0 days 00:01:18.461000,78.461,1,0 days 01:59:10.050000,,0 days 00:00:22.763000,0 days 00:00:35.937000,0 days 00:00:19.761000,198.0,195.0,261.0,278.0,2.0
PIA,81,McLaren,50.0,3.0,2.0,HARD,0 days 00:01:14.121000,74.121,1,,,0 days 00:00:19.600000,0 days 00:00:35.031000,0 days 00:00:19.490000,208.0,199.0,261.0,281.0,2.0
PIA,81,McLaren,51.0,3.0,3.0,HARD,0 days 00:01:14.713000,74.713,1,,,0 days 00:00:19.553000,0 days 00:00:35.417000,0 days 00:00:19.743000,204.0,196.0,262.0,283.0,2.0
PIA,81,McLaren,52.0,3.0,4.0,HARD,0 days 00:01:14.087000,74.087,1,,,0 days 00:00:19.495000,0 days 00:00:35.077000,0 days 00:00:19.515000,211.0,201.0,261.0,284.0,2.0
PIA,81,McLaren,53.0,3.0,5.0,HARD,0 days 00:01:14.004000,74.004,1,,,0 days 00:00:19.488000,0 days 00:00:34.923000,0 days 00:00:19.593000,205.0,201.0,261.0,283.0,2.0
PIA,81,McLaren,54.0,3.0,6.0,HARD,0 days 00:01:14.703000,74.703,1,,,0 days 00:00:19.494000,0 days 00:00:35.193000,0 days 00:00:20.016000,207.0,196.0,265.0,286.0,2.0
PIA,81,McLaren,55.0,3.0,7.0,HARD,0 days 00:01:16.244000,76.244,1,,,0 days 00:00:19.588000,0 days 00:00:36.149000,0 days 00:00:20.507000,203.0,195.0,273.0,287.0,2.0
PIA,81,McLaren,56.0,3.0,8.0,HARD,0 days 00:01:15.113000,75.113,1,,,0 days 00:00:19.647000,0 days 00:00:35.685000,0 days 00:00:19.781000,206.0,200.0,259.0,282.0,2.0
PIA,81,McLaren,57.0,3.0,9.0,HARD,0 days 00:01:14.810000,74.81,1,,,0 days 00:00:19.566000,0 days 00:00:35.210000,0 days 00:00:20.034000,207.0,198.0,262.0,283.0,2.0
PIA,81,McLaren,58.0,3.0,10.0,HARD,0 days 00:01:14.830000,74.83,1,,,0 days 00:00:19.430000,0 days 00:00:35.583000,0 days 00:00:19.817000,210.0,192.0,261.0,282.0,2.0
PIA,81,McLaren,59.0,3.0,11.0,HARD,0 days 00:01:13.916000,73.916,1,,,0 days 00:00:19.441000,0 days 00:00:34.975000,0 days 00:00:19.500000,,201.0,261.0,280.0,2.0
PIA,81,McLaren,60.0,3.0,12.0,HARD,0 days 00:01:13.745000,73.745,1,,,0 days 00:00:19.388000,0 days 00:00:34.787000,0 days 00:00:19.570000,207.0,199.0,262.0,282.0,2.0
PIA,81,McLaren,61.0,3.0,13.0,HARD,0 days 00:01:14.485000,74.485,1,,,0 days 00:00:19.609000,0 days 00:00:35.308000,0 days 00:00:19.568000,208.0,203.0,259.0,279.0,2.0
PIA,81,McLaren,62.0,3.0,14.0,HARD,0 days 00:01:15.213000,75.213,1,,,0 days 00:00:19.766000,0 days 00:00:35.648000,0 days 00:00:19.799000,202.0,199.0,260.0,279.0,2.0
PIA,81,McLaren,63.0,3.0,15.0,HARD,0 days 00:01:14.381000,74.381,1,,,0 days 00:00:19.413000,0 days 00:00:35.218000,0 days 00:00:19.750000,206.0,199.0,261.0,279.0,2.0
PIA,81,McLaren,64.0,3.0,16.0,HARD,0 days 00:01:15.204000,75.204,1,,,0 days 00:00:19.632000,0 days 00:00:35.718000,0 days 00:00:19.854000,201.0,197.0,259.0,279.0,2.0
PIA,81,McLaren,65.0,3.0,17.0,HARD,0 days 00:01:14.661000,74.661,1,,,0 days 00:00:19.584000,0 days 00:00:35.332000,0 days 00:00:19.745000,206.0,200.0,261.0,280.0,2.0
PIA,81,McLaren,66.0,3.0,18.0,HARD,0 days 00:01:15.106000,75.106,1,,,0 days 00:00:19.756000,0 days 00:00:35.453000,0 days 00:00:19.897000,203.0,197.0,260.0,280.0,2.0
PIA,81,McLaren,67.0,3.0,19.0,HARD,0 days 00:01:15.014000,75.014,1,,,0 days 00:00:19.698000,0 days 00:00:35.531000,0 days 00:00:19.785000,,197.0,260.0,280.0,2.0
PIA,81,McLaren,68.0,3.0,20.0,HARD,0 days 00:01:15.260000,75.26,1,,,0 days 00:00:19.799000,0 days 00:00:35.538000,0 days 00:00:19.923000,202.0,195.0,261.0,282.0,2.0
PIA,81,McLaren,69.0,3.0,21.0,HARD,0 days 00:01:15.638000,75.638,1,,,0 days 00:00:19.802000,0 days 00:00:35.773000,0 days 00:00:20.063000,206.0,196.0,261.0,278.0,2.0
PIA,81,McLaren,70.0,3.0,22.0,HARD,0 days 00:01:15.899000,75.899,1,,,0 days 00:00:19.878000,0 days 00:00:35.900000,0 days 00:00:20.121000,205.0,197.0,262.0,270.0,2.0
PIA,81,McLaren,71.0,3.0,23.0,HARD,0 days 00:01:15.595000,75.595,1,,,0 days 00:00:19.854000,0 days 00:00:35.740000,0 days 00:00:20.001000,,198.0,262.0,271.0,2.0
PIA,81,McLaren,72.0,3.0,24.0,HARD,0 days 00:01:16.141000,76.141,1,,,0 days 00:00:19.782000,0 days 00:00:36.017000,0 days 00:00:20.342000,204.0,193.0,269.0,272.0,2.0
PIA,81,McLaren,73.0,3.0,25.0,HARD,0 days 00:01:16.214000,76.214,1,,,0 days 00:00:19.997000,0 days 00:00:35.932000,0 days 00:00:20.285000,202.0,194.0,270.0,273.0,2.0
PIA,81,McLaren,74.0,3.0,26.0,HARD,0 days 00:01:16.193000,76.193,1,,,0 days 00:00:19.885000,0 days 00:00:35.966000,0 days 00:00:20.342000,204.0,191.0,269.0,274.0,2.0
PIA,81,McLaren,75.0,3.0,27.0,HARD,0 days 00:01:16.139000,76.139,1,,,0 days 00:00:19.950000,0 days 00:00:35.959000,0 days 00:00:20.230000,205.0,195.0,272.0,274.0,2.0
PIA,81,McLaren,76.0,3.0,28.0,HARD,0 days 00:01:15.909000,75.909,1,,,0 days 00:00:19.837000,0 days 00:00:35.742000,0 days 00:00:20.330000,207.0,195.0,272.0,275.0,2.0
PIA,81,McLaren,77.0,3.0,29.0,HARD,0 days 00:01:16.523000,76.523,1,,,0 days 00:00:19.877000,0 days 00:00:36.311000,0 days 00:00:20.335000,206.0,191.0,271.0,274.0,2.0
PIA,81,McLaren,78.0,3.0,30.0,HARD,0 days 00:01:15.020000,75.02,1,,,0 days 00:00:19.798000,0 days 00:00:35.361000,0 days 00:00:19.861000,,196.0,269.0,276.0,2.0
BEA,87,Haas F1 Team,1.0,1.0,1.0,MEDIUM,0 days 00:02:19.932000,139.932,126,,0 days 00:57:39.578000,,0 days 00:00:42.114000,0 days 00:01:04.803000,147.0,176.0,,277.0,1.0
BEA,87,Haas F1 Team,2.0,2.0,1.0,HARD,0 days 00:01:50.654000,110.654,6,0 days 00:58:29.747000,,0 days 00:00:31.873000,0 days 00:00:49.013000,0 days 00:00:29.768000,143.0,139.0,177.0,231.0,2.0
BEA,87,Haas F1 Team,3.0,2.0,2.0,HARD,0 days 00:01:50.334000,110.334,6,,,0 days 00:00:30.303000,0 days 00:00:49.245000,0 days 00:00:30.786000,152.0,117.0,224.0,242.0,2.0
BEA,87,Haas F1 Team,4.0,2.0,3.0,HARD,0 days 00:01:22.127000,82.127,671,,,0 days 00:00:25.405000,0 days 00:00:36.559000,0 days 00:00:20.163000,190.0,190.0,254.0,272.0,2.0
BEA,87,Haas F1 Team,5.0,2.0,4.0,HARD,0 days 00:01:15.576000,75.576,1,,,0 days 00:00:20.059000,0 days 00:00:35.746000,0 days 00:00:19.771000,203.0,191.0,255.0,274.0,2.0
BEA,87,Haas F1 Team,6.0,2.0,5.0,HARD,0 days 00:01:14.855000,74.855,1,,,0 days 00:00:19.719000,0 days 00:00:35.412000,0 days 00:00:19.724000,208.0,192.0,255.0,276.0,2.0
BEA,87,Haas F1 Team,7.0,2.0,6.0,HARD,0 days 00:01:15.058000,75.058,1,,,0 days 00:00:19.736000,0 days 00:00:35.502000,0 days 00:00:19.820000,209.0,193.0,256.0,276.0,2.0
BEA,87,Haas F1 Team,8.0,2.0,7.0,HARD,0 days 00:01:18.303000,78.303,12,,,0 days 00:00:19.782000,0 days 00:00:37.095000,0 days 00:00:21.426000,210.0,186.0,256.0,277.0,2.0
BEA,87,Haas F1 Team,9.0,2.0,8.0,HARD,0 days 00:01:16.467000,76.467,2,,,0 days 00:00:19.799000,0 days 00:00:36.351000,0 days 00:00:20.317000,,189.0,259.0,280.0,2.0
BEA,87,Haas F1 Team,10.0,2.0,9.0,HARD,0 days 00:01:19.555000,79.555,2,,,0 days 00:00:20.089000,0 days 00:00:38.146000,0 days 00:00:21.320000,193.0,184.0,258.0,277.0,2.0
BEA,87,Haas F1 Team,11.0,2.0,10.0,HARD,0 days 00:01:20.017000,80.017,21,,,0 days 00:00:20.767000,0 days 00:00:37.739000,0 days 00:00:21.511000,181.0,182.0,265.0,283.0,2.0
BEA,87,Haas F1 Team,12.0,2.0,11.0,HARD,0 days 00:01:19.401000,79.401,1,,,0 days 00:00:20.832000,0 days 00:00:37.372000,0 days 00:00:21.197000,185.0,183.0,265.0,280.0,2.0
BEA,87,Haas F1 Team,13.0,2.0,12.0,HARD,0 days 00:01:19.680000,79.68,1,,,0 days 00:00:21.010000,0 days 00:00:37.726000,0 days 00:00:20.944000,177.0,185.0,263.0,280.0,2.0
BEA,87,Haas F1 Team,14.0,2.0,13.0,HARD,0 days 00:01:18.386000,78.386,1,,,0 days 00:00:20.584000,0 days 00:00:36.922000,0 days 00:00:20.880000,194.0,187.0,265.0,281.0,2.0
BEA,87,Haas F1 Team,15.0,2.0,14.0,HARD,0 days 00:01:19.194000,79.194,1,,,0 days 00:00:20.737000,0 days 00:00:37.281000,0 days 00:00:21.176000,185.0,182.0,262.0,277.0,2.0
BEA,87,Haas F1 Team,16.0,2.0,15.0,HARD,0 days 00:01:20.638000,80.638,1,,,0 days 00:00:20.815000,0 days 00:00:37.751000,0 days 00:00:22.072000,175.0,179.0,264.0,272.0,2.0
BEA,87,Haas F1 Team,17.0,2.0,16.0,HARD,0 days 00:01:37.866000,97.866,1,,0 days 01:20:23.516000,0 days 00:00:20.871000,0 days 00:00:38.203000,0 days 00:00:38.792000,180.0,183.0,,283.0,2.0
BEA,87,Haas F1 Team,18.0,3.0,1.0,MEDIUM,0 days 00:01:18.426000,78.426,1,0 days 01:20:47.949000,,0 days 00:00:22.546000,0 days 00:00:35.656000,0 days 00:00:20.224000,198.0,195.0,264.0,278.0,1.0
BEA,87,Haas F1 Team,19.0,3.0,2.0,MEDIUM,0 days 00:01:16.285000,76.285,1,,,0 days 00:00:20.239000,0 days 00:00:35.836000,0 days 00:00:20.210000,204.0,190.0,266.0,280.0,1.0
BEA,87,Haas F1 Team,20.0,3.0,3.0,MEDIUM,0 days 00:01:16.530000,76.53,1,,,0 days 00:00:20.221000,0 days 00:00:35.927000,0 days 00:00:20.382000,199.0,189.0,265.0,281.0,1.0
BEA,87,Haas F1 Team,21.0,3.0,4.0,MEDIUM,0 days 00:01:17.189000,77.189,1,,,0 days 00:00:20.282000,0 days 00:00:36.288000,0 days 00:00:20.619000,197.0,190.0,264.0,281.0,1.0
BEA,87,Haas F1 Team,22.0,3.0,5.0,MEDIUM,0 days 00:01:16.562000,76.562,1,,,0 days 00:00:20.098000,0 days 00:00:35.991000,0 days 00:00:20.473000,203.0,193.0,266.0,281.0,1.0
BEA,87,Haas F1 Team,23.0,3.0,6.0,MEDIUM,0 days 00:01:16.542000,76.542,1,,,0 days 00:00:20.116000,0 days 00:00:36.085000,0 days 00:00:20.341000,204.0,194.0,266.0,282.0,1.0
BEA,87,Haas F1 Team,24.0,3.0,7.0,MEDIUM,0 days 00:01:17.056000,77.056,1,,,0 days 00:00:20.147000,0 days 00:00:36.396000,0 days 00:00:20.513000,199.0,189.0,267.0,282.0,1.0
BEA,87,Haas F1 Team,25.0,3.0,8.0,MEDIUM,0 days 00:01:18.369000,78.369,1,,,0 days 00:00:20.168000,0 days 00:00:36.344000,0 days 00:00:21.857000,203.0,189.0,252.0,282.0,1.0
BEA,87,Haas F1 Team,26.0,3.0,9.0,MEDIUM,0 days 00:01:18.034000,78.034,1,,,0 days 00:00:20.397000,0 days 00:00:35.922000,0 days 00:00:21.715000,204.0,193.0,258.0,285.0,1.0
BEA,87,Haas F1 Team,27.0,3.0,10.0,MEDIUM,0 days 00:01:17,77.0,1,,,0 days 00:00:20.347000,0 days 00:00:36.217000,0 days 00:00:20.436000,,192.0,267.0,281.0,1.0
BEA,87,Haas F1 Team,28.0,3.0,11.0,MEDIUM,0 days 00:01:17.126000,77.126,1,,,0 days 00:00:19.849000,0 days 00:00:36.274000,0 days 00:00:21.003000,207.0,191.0,263.0,281.0,1.0
BEA,87,Haas F1 Team,29.0,3.0,12.0,MEDIUM,0 days 00:01:21.565000,81.565,1,,,0 days 00:00:21.657000,0 days 00:00:37.251000,0 days 00:00:22.657000,201.0,181.0,202.0,283.0,1.0
BEA,87,Haas F1 Team,30.0,3.0,13.0,MEDIUM,0 days 00:01:18.778000,78.778,1,,,0 days 00:00:21.050000,0 days 00:00:36.419000,0 days 00:00:21.309000,199.0,170.0,266.0,283.0,1.0
BEA,87,Haas F1 Team,31.0,3.0,14.0,MEDIUM,0 days 00:01:19.927000,79.927,1,,,0 days 00:00:21.651000,0 days 00:00:37.135000,0 days 00:00:21.141000,101.0,188.0,212.0,281.0,1.0
BEA,87,Haas F1 Team,32.0,3.0,15.0,MEDIUM,0 days 00:01:20.227000,80.227,1,,,0 days 00:00:21.452000,0 days 00:00:37.293000,0 days 00:00:21.482000,191.0,186.0,263.0,283.0,1.0
BEA,87,Haas F1 Team,33.0,3.0,16.0,MEDIUM,0 days 00:01:18.784000,78.784,1,,,0 days 00:00:20.359000,0 days 00:00:36.752000,0 days 00:00:21.673000,192.0,191.0,222.0,284.0,1.0
BEA,87,Haas F1 Team,34.0,3.0,17.0,MEDIUM,0 days 00:01:19.725000,79.725,1,,,0 days 00:00:20.863000,0 days 00:00:37.773000,0 days 00:00:21.089000,199.0,187.0,262.0,283.0,1.0
BEA,87,Haas F1 Team,35.0,3.0,18.0,MEDIUM,0 days 00:01:18.006000,78.006,1,,,0 days 00:00:20.193000,0 days 00:00:36.625000,0 days 00:00:21.188000,192.0,190.0,269.0,284.0,1.0
BEA,87,Haas F1 Team,36.0,3.0,19.0,MEDIUM,0 days 00:01:19.059000,79.059,1,,,0 days 00:00:20.575000,0 days 00:00:37.299000,0 days 00:00:21.185000,183.0,188.0,262.0,283.0,1.0
BEA,87,Haas F1 Team,37.0,3.0,20.0,MEDIUM,0 days 00:01:18.885000,78.885,12,,,0 days 00:00:20.395000,0 days 00:00:37.292000,0 days 00:00:21.198000,191.0,191.0,267.0,284.0,1.0
BEA,87,Haas F1 Team,38.0,3.0,21.0,MEDIUM,0 days 00:01:18.333000,78.333,1,,,0 days 00:00:20.366000,0 days 00:00:36.990000,0 days 00:00:20.977000,192.0,188.0,266.0,283.0,1.0
BEA,87,Haas F1 Team,39.0,3.0,22.0,MEDIUM,0 days 00:01:18.791000,78.791,1,,,0 days 00:00:20.790000,0 days 00:00:36.868000,0 days 00:00:21.133000,198.0,188.0,269.0,282.0,1.0
BEA,87,Haas F1 Team,40.0,3.0,23.0,MEDIUM,0 days 00:01:18.768000,78.768,1,,,0 days 00:00:20.406000,0 days 00:00:37.307000,0 days 00:00:21.055000,193.0,190.0,268.0,282.0,1.0
BEA,87,Haas F1 Team,41.0,3.0,24.0,MEDIUM,0 days 00:01:18.741000,78.741,1,,,0 days 00:00:20.404000,0 days 00:00:37.170000,0 days 00:00:21.167000,183.0,189.0,262.0,282.0,1.0
